id,nom,insee,adresse,url,type_usagers,gratuit,nb_places,nb_pr,nb_pmr,nb_voitures_electriques,nb_velo,nb_2r_el,nb_autopartage,nb_2_rm,nb_covoit,hauteur_max,num_siret,Xlong,Ylat,tarif_pmr,tarif_1h,tarif_2h,tarif_3h,tarif_4h,tarif_24h,abo_resident,abo_non_resident,type_ouvrage,info,id_source
75117-P-123,WAGRAM COURCELLES,75117,103 ter rue Jouffroy d Abbans, 75017, Paris,https://fr.parkindigo.com/parking/paris-75017/wagram-courcelles-75170700,tous,0,563,0,5,0,0,0,0,10,0,190,64202088700419,2.301288,48.881896,,5.00,10.00,15.00,20.00,41.25,,305,ouvrage,,
75117-P-154,CARDINET,75117,149 ter rue Cardinet, 75017, Paris,https://www.saemes.fr/fr/parking/parking-cardinet,abonnés,0,599,0,12,9,24,0,0,16,0,210,31703299300741,2.316921,48.890065,,,,,,,178.4,223,ouvrage,tarif petit rouleur -25 % = contacter le parc,
75118-P-038,PORTE DE CLIGNANCOURT,75118,20 ter avenue de la Porte de Clignancourt, 75018, Paris,https://www.sags.fr/parking-paris/paris-porte-de-clignancourt.html,tous,0,508,0,11,4,20,0,0,33,0,230,38933781700065,2.344528,48.899607,tarif_special,3.40,6.80,10.20,13.60,24.00,88.8,111,ouvrage,tarif petit rouleur -50 % = contacter le parc|tarif PMR = 1,70 euros,
75118-P-068,FIRMIN GEMIER,75118,5 rue Firmin Gemier, 75018, Paris,https://www.saemes.fr/fr,abonnés,0,129,0,0,0,0,0,0,7,0,195,31703299300741,2.3301107,48.8947766,,,,,,,,140,ouvrage,abonnements avec reservation uniquement,
75118-P-073,DAMREMONT,75118,73 ter rue Damremont, 75018, Paris,https://www.saemes.fr/fr,abonnés,0,139,0,0,0,0,0,2,10,0,220,31703299300741,2.335754,48.892889,,,,,,,,225,ouvrage,abonnements avec reservation uniquement,
75118-P-078,MARCADET,75118,142 A rue Marcadet, 75018, Paris,https://www.saemes.fr/fr,abonnés,0,135,0,0,0,0,0,0,10,0,200,31703299300741,2.339012,48.891305,,,,,,,,198,ouvrage,abonnements avec reservation uniquement,
75118-P-105,CARPEAUX,75118,5 ter rue Carpeaux, 75018, Paris,https://www.saemes.fr/fr,abonnés,0,97,0,1,0,0,0,0,5,0,190,31703299300741,2.329736,48.890297,,,,,,,,182,ouvrage,abonnements avec reservation uniquement,
75119-P-102,MAIRIE DU 19EME,75119,5 M rue Andre Dubois, 75019, Paris,https://www.saemes.fr/fr/parking/parking-mairie-du-19eme,abonnés,0,237,0,1,0,0,0,2,13,0,190,31703299300741,2.381755,48.88342,,,,,,,,173,ouvrage,abonnements avec reservation uniquement,
83004-P-001,P1,83004,Rue du Dr Andre Jauffret, 83460 Les Arcs-sur-argens,https://tedbus.dracenie.com/gare-sncf-les-arcs-draguignan/,tous,1,35,0,1,0,0,0,0,0,0,N/A,24830049300124,6.48358,43.45648,,,,,,,,,,Parking accessible 24h/7j - gratuit - eclaire,
83004-P-002,P2,83004,Avenue de la gare, 83460 Les Arcs-sur-argens,https://tedbus.dracenie.com/gare-sncf-les-arcs-draguignan/,tous,1,98,0,2,0,0,0,0,0,0,N/A,24830049300124,6.48304,43.45636,,,,,,,,,,Parking accessible 24h/7j - gratuit - eclaire,
83004-P-003,P3,83004,Avenue de la gare, 83460 Les Arcs-sur-argens,https://tedbus.dracenie.com/gare-sncf-les-arcs-draguignan/,tous,1,93,0,2,0,0,0,0,0,0,N/A,24830049300124,6.48127,43.45552,,,,,,,,,,Parking accessible 24h/7j - gratuit - eclaire,
83004-P-004,P5,83004,Chemin des Founses, 83460 Les Arcs-sur-argens,https://tedbus.dracenie.com/gare-sncf-les-arcs-draguignan/,tous,1,150,0,4,0,0,0,0,0,0,N/A,24830049300124,6.488185,43.457694,,,,,,,,,,Parking accessible 24h/7j - gratuit - eclaire,
86194-P-001,GARE TOUMAI,86194,52 Boulevard du Grand Cerf,https://www.poitiers.fr/c__246_993__Tarifs_des_parkings.html,tous,0,632,,15,10,6,0,0,15,0,200,21860194600658,0.33483488,46.58358353,,2.00,4.00,6.00,7.60,17.00,,,ouvrage,En journée (Lundi au Vendredi) au-delá de 4 heures de stationnement 0,5 € le 1/4 supplémentaire - Tarif de nuit 19h á 8h 1€ - Forfait journée 10€ (Du lundi au vendredi) 4€ (Dimanche),F4604__1943
86194-P-002,NOTRE DAME,86194,Place Charles de Gaulle 86000 Poitiers,https://www.poitiers.fr/c__246_993__Tarifs_des_parkings.html,tous,0,642,,6,0,25,0,2,12,0,260,21860194600658,0.34500226,46.58349875,,2.00,4.00,6.00,7.60,17.00,,,ouvrage,En journée (Lundi au Vendredi) au-delá de 4 heures de stationnement 0,5 € le 1/4 supplémentaire - Tarif de nuit 19h á 8h 1€ - Forfait journée 10€ (Du lundi au vendredi) 4€ (Dimanche),F4604__1945
86194-P-003,CLOS DES CARMES,86194,Rue Monseigneur Augouard (niveau -2) et sortie Rue du 19 Mars 1962 (niveau -1),https://www.poitiers.fr/c__246_993__Tarifs_des_parkings.html,abonnés,0,150,,2,6,0,0,0,0,0,190,21860194600658,0.34744931,46.58348368,,,,,,,,,ouvrage,Parking uniquement abonné,F4604__1944
86194-P-004,PALAIS DE JUSTICE,86194,Boulevard De Lattre de Tassigny,https://www.poitiers.fr/c__246_993__Tarifs_des_parkings.html,tous,0,140,,2,0,0,0,0,0,0,N/A,21860194600658,0.35129543,46.58595805,,0.80,1.60,2.40,3.20,8.00,,,enclos_en_surface,Parking en enclos sous barriéres payant de 9h à 19h du lundi au samedi, gratuit dimanche et jours fériés.,F4604__1923
86194-P-005,ARRET MINUTE,86194,52 Boulevard du Grand Cerf,https://www.poitiers.fr/c__246_993__Tarifs_des_parkings.html,tous,0,137,,4,0,0,0,2,12,0,200,21860194600658,0.33498254,46.58379301,,2.00,6.00,10.00,14.00,22.00,,,ouvrage,Niveau 1 : arrêt minute exclusivement - 30 min gratuite puis 1 € le 1/4h jusqu'à 4h de stationnement, ensuite 0,1€ par 1/4h sup Accueil ouvert 24h/24 05 49 41 91 65,F4604__1948
86194-P-006,BLOSSAC TISON,86194,Carrefour Boulevard sous Blossac (niveau -3) et Boulevard de Tison (niveau -7),https://www.poitiers.fr/c__246_993__Tarifs_des_parkings.html,tous,0,665,,9,0,6,0,0,8,0,190,21860194600658,0.33712631,46.57505318,,2.00,4.00,6.00,7.60,17.00,,,ouvrage,En journée (Lundi au Samedi) au-delá de 3 heures de stationnement 0,4 € le 1/4 h supplémentaire, au-delà de 4 heures 0,3€ le 1/4 h supplémentaire - Tarif de nuit 19h á 8h 1€ - Forfait journée 10€ (Du lundi au samedi) 4€ (Dimanche et jours fériés),F4604__1921
86194-P-007,HOTEL DE VILLE,86194,22 rue Carnot,https://www.poitiers.fr/c__246_993__Tarifs_des_parkings.html,tous,0,625,,14,10,20,0,4,16,0,290,21860194600658,0.33855078,46.57932353,,2.00,4.00,6.00,7.60,17.00,,,ouvrage,En journée (Lundi au Samedi) au-delá de 3 heures de stationnement 0,4 € le 1/4 h supplémentaire, au-delà de 4 heures 0,3€ le 1/4 h supplémentaire - Tarif de nuit 19h á 8h 1€ - Forfait journée 10€ (Du lundi au samedi) 4€ (Dimanche et jours fériés),F4604__1941
86194-P-008,THEATRE,86194,1 Boulevard de Verdun,https://www.poitiers.fr/c__246_993__Tarifs_des_parkings.html,tous,0,320,,9,9,0,0,0,6,0,190,21860194600658,0.33779491,46.58383456,,2.00,4.00,6.00,7.60,17.00,,,ouvrage,En journée (Lundi au Samedi) au-delá de 3 heures de stationnement 0,4 € le 1/4 h supplémentaire, au-delà de 4 heures 0,3€ le 1/4 h supplémentaire - Tarif de nuit 19h á 8h 1€ - Forfait journée 10€ (Du lundi au samedi) 4€ (Dimanche et jours fériés),F4604__1942
87085-P-001,REPUBLIQUE,87085,5 ter boulevard Carnot, 87000, Limoges,https://www.effia.com/,tous,0,361,0,8,6,0,0,0,5,0,190,84456703200017,1.259816,45.832636,normal_payant,1.40,3.00,4.20,5.40,12.00,65,85,ouvrage,30min gratuites tous les jours,
87085-P-002,TRIBUNAL,87085,1 place d'Aine, 87000, Limoges,https://www.effia.com/,tous,0,320,0,7,6,0,0,0,7,0,180,84456703200017,1.255254,45.830341,normal_payant,1.40,3.00,4.20,5.40,12.00,65,85,ouvrage,30min gratuites tous les jours,
87085-P-003,HALLES,87085,21 Place de la Motte, 87000, Limoges,https://fr.parkindigo.com/,tous,0,300,0,6,2,0,0,0,3,0,190,76850071200080,1.25619,45.829485,normal_payant,1.40,3.00,4.20,5.40,12.00,65,85,ouvrage,30min gratuites tous les jours,
87085-P-004,HOTEL-DE-VILLE,87085,19 Place des Jacobins, 87000, Limoges,https://fr.parkindigo.com/,tous,0,420,0,7,0,0,0,0,2,0,190,76850071200080,1.262308,45.82664,normal_payant,1.20,2.40,3.60,4.40,8.00,55,55,ouvrage,30min gratuites tous les jours, 2h gratuites le samedi,
87085-P-005,BIBLIOTHEQUE,87085,18 rue Francois Mitterrand, 87000, Limoges,https://fr.parkindigo.com/,tous,0,500,0,10,0,0,0,0,2,0,190,76850071200080,1.259251,45.825715,normal_payant,1.20,2.40,3.60,4.40,8.00,55,55,ouvrage,30min gratuites tous les jours,
87085-P-006,JOURDAN,87085,11 Rue Charles Gide, 87000, Limoges,https://fr.parkindigo.com/,tous,0,550,0,11,0,0,0,0,3,0,190,76850071200080,1.266731,45.832243,normal_payant,1.20,2.40,3.60,4.40,8.00,55,55,ouvrage,30min gratuites tous les jours, 2h gratuites le samedi,
87085-P-007,CHURCHILL,87085,Place Winston Churchill, 87000, Limoges,https://www.effia.com/,tous,0,328,0,8,6,0,0,0,0,0,250,84456703200017,1.252474,45.832194,normal_payant,1.00,1.80,2.60,3.40,5.80,45,45,enclos_en_surface,30min gratuites tous les jours, 2h gratuites le samedi,
87085-P-008,SAINT MARTIAL,87085,39 Bis Avenue Garibaldi, 87000, Limoges,https://saint-martial.com/,tous,0,700,0,15,0,0,0,0,10,0,190,79888888900028,1.259406,45.836898,,1.50,2.70,3.90,5.10,19.90,65,65,ouvrage,2€ de 9h00 à 14h00,
90010-P-001,Parking des Impôts,90010,4, Rue de l'Ancien Théâtre,,tous,0,115,,1,,,,,,,N/A,21900010600019,6.862228165,47.63725669,,,,,,,,,enclos_en_surface,Gratuit de 17h à 5h jour ouvré et vac Scol, Hors zone tarifé,
90010-P-002,Parking de l'Asenal (pied du Lion),90010,Av. Gal. Sarrail (pied du Lion),,tous,0,160,,0,,,,,,,N/A,21900010600019,6.862796556,47.63684234,,,,,,,,,enclos_en_surface,Gratuit de 17h à 5h jour ouvré et vac Scol, Hors zone tarifé,
90010-P-003,Parking Avenue du Général Sarrail,90010,5, Avenue du Général Sarrail,,tous,0,43,,0,,,,,,,N/A,21900010600019,6.861721748,47.63687789,,,,,,,,,enclos_en_surface,Hors zone tarifé,
90010-P-004,Parking de DDT Sarrail-Tanneurs,90010,5, Avenue du Général Sarrail,,tous,0,30,,0,,,,,,,N/A,21900010600019,6.862006719,47.63635856,,,,,,,,,enclos_en_surface,Hors zone tarifé,
90010-P-005,Parking des Tanneurs,90010,1Bis, Rue des Tanneurs,,tous,0,66,,0,,,,,,,N/A,21900010600019,6.862653582,47.63560546,,,,,,,,,enclos_en_surface,Hors zone tarifé,
90010-P-006,Parking Centre Théâtre,90010,11, Rue du Cardinal Jules Mazarin,,tous,0,205,,4,,,,,,,N/A,21900010600019,6.85789064,47.6353573,,,,,,,,,enclos_en_surface,Zone orange,
90010-P-007,Parking privé,90010,Rue des 3 Dugois,,tous,0,70,,1,,,,,,,N/A,53245715700016,6.854537237,47.63700389,,,,,,,,,enclos_en_surface,Zone rouge,
90010-P-008,Parking Centre 4 As,90010,Rue de l'As de Carreau,,tous,0,0,,0,,,,,,,185,21900010600019,6.855445112,47.63861897,,,,,,,,,ouvrage,Zone rouge,
90010-P-009,Parking Atria-Congrès,90010,1, Avenue de l'Espérance,,tous,0,152,,7,,,,,,,190,21900010600019,6.861441633,47.64168956,,,,,,,,,ouvrage,Zone orange,
90010-P-010,Parking du Général Meyer,90010,9, Rue de Wissembourg (face au),,tous,1,748,,13,,,,,,,200,21900010600019,6.850999951,47.64230153,,,,,,,,,enclos_en_surface,,
92012-P-002,Parking Point du Jour,92012,PLACE ABEL GANCE, 92100, BOULOGNE-BILLANCOURT,https://fr.parkindigo.com/parking/boulogne-billancourt-92100/point-du-jour-92010200,tous,0,525,,10,0,,,,,,190,80034814600047,2.25752904,48.83379138,,,,,,,,,ouvrage,,
92012-P-005,Parking Heyrault,92012,12-14 RUE HEYRAULT, 92100, BOULOGNE-BILLANCOURT,https://fr.parkindigo.com/parking/boulogne-billancourt-92100/heyrault-92011300,abonnés,0,98,,2,0,,,,,,190,80034814600047,2.240123378,48.83105217,,,,,,,,,ouvrage,,
92012-P-012,Parking Pont de Sèvres,92012,82 RUE DE SEVRES, 92100, BOULOGNE-BILLANCOURT,https://fr.parkindigo.com/parking/boulogne-billancourt-92100/pont-de-sevres-92010800,tous,0,600,,10,0,,,,,,190,80034814600047,2.229108583,48.83091865,,,,,,,,,ouvrage,,
92012-P-017,Parking Les Passages,92012,161 RUE D'AGUESSEAU, 92100, BOULOGNE-BILLANCOURT,,tous,0,600,,,,,,,,,205,56210021401235,2.238003624,48.83686773,,,,,,,,,ouvrage,,
92012-P-018,Parking Belle Feuille,92012,30 RUE DE LA BELLE FEUILLE, 92100, BOULOGNE-BILLANCOURT,https://fr.parkindigo.com/parking/boulogne-billancourt-92100/bellefeuille-92011100,tous,0,287,,1,0,,,,,,190,80034814600047,2.243118051,48.83742372,,,,,,,,,ouvrage,,
92012-P-019,Parking Cours de l'Île Seguin,92012,COURS DE L'ILE SEGUIN, 92100, BOULOGNE-BILLANCOURT,https://fr.parkindigo.com/parking/boulogne-billancourt-92100/boulogne-cours-de-lile-seguin-92011600,tous,0,602,,12,6,,,,,,190,80034814600047,2.232676286,48.82641758,,,,,,,,,ouvrage,,
92012-P-020,Parking Rives de Seine,92012,38 QUAI GEORGES GORSE, 92100, BOULOGNE-BILLANCOURT,https://fr.parkindigo.com/parking/boulogne-billancourt-92100/rives-de-seine-92011500,tous,0,595,,12,4,,,,,,190,80034814600047,2.236781968,48.82467188,,,,,,,,,ouvrage,,
92012-P-022,Parking Hôtel de Ville,92012,24 BIS AVENUE ANDRE MORIZET, 92100, BOULOGNE-BILLANCOURT,https://www.q-park-resa.fr/fr/parking/boulogne-billancourt/hotel-de-ville-centre-ville-18.html?utm_campaign=siteville&utm_source=lienext&utm_medium=lien,tous,0,584,,11,0,,,,,,190,37888823401562,2.241123986,48.83555626,,,,,,,,,ouvrage,,
92012-P-025,Parking Marché Billancourt,92012,150 RUE DU VIEUX PONT DE SEVRES, 92100, BOULOGNE-BILLANCOURT,https://fr.parkindigo.com/parking/boulogne-billancourt-92100/marche-92011200,tous,0,210,,4,2,,,,,,190,80034814600047,2.241529541,48.83154725,,,,,,,,,ouvrage,,
92012-P-042,Parking Parchamp,92012,7 TER RUE DU PARCHAMP, 92100, BOULOGNE-BILLANCOURT,https://www.q-park.fr/fr/se-garer-chez-q-park/parkings-par-ville/boulogne-billancourt/parking-parchamp,tous,0,300,,6,0,,,,,,290,37888823401562,2.236376613,48.84652863,,,,,,,,,ouvrage,,
92012-P-048,Parking Rue de Sèvres - Stade Le Gallo,92012,28 RUE DE SEVRES, 92100, BOULOGNE-BILLANCOURT,,tous,0,225,,5,13,,,,,,190,51254612800020,2.227869367,48.83764436,,,,,,,,,ouvrage,,
92022-P-003,Parking de l'Atrium,92022,965 AVENUE ROGER SALENGRO, 92370, CHAVILLE,https://www.ville-chaville.fr/transports-stationnement/stationnement/parkings-341.html,tous,0,131,,3,2,,,,,,190,51254612800020,2.192154692,48.81254588,,,,,,,,,ouvrage,,
92022-P-013,Parking Carnot,92022,34 RUE CARNOT, 92370, CHAVILLE,,tous,0,49,,,,,,,,,N/A,20005797400012,2.187752722,48.81258597,,,,,,,,,enclos_en_surface,,
92022-P-027,Parking Jean Jaurès,92022,RUE JEAN JAURES, 92370, CHAVILLE,,tous,1,15,,1,0,,,,,,N/A,20005797400012,2.188540113,48.79854095,,,,,,,,,enclos_en_surface,,
92022-P-028,Parking Mortes Fontaines,92022,RUE DES MORTES FONTAINES, 92370, CHAVILLE,,tous,1,8,,0,0,,,,,,N/A,20005797400012,2.191690944,48.8167414,,,,,,,,,enclos_en_surface,,
92022-P-037,Parking Le Muguet,92022,RUE DU COLONEL MARCHAND, 92370, CHAVILLE,,tous,1,10,,,,,,,,,N/A,20005797400012,2.186619447,48.80577255,,,,,,,,,enclos_en_surface,,
92022-P-049,Parking Centre-Ville,92022,1471 AVENUE ROGER SALENGRO, 92370, CHAVILLE,https://www.ville-chaville.fr/transports-stationnement/stationnement/parkings-341.html,tous,0,82,,3,0,,,,,,190,51254612800020,2.188806327,48.80920581,,,,,,,,,ouvrage,,
92040-P-007,Parking Corentin Celton,92040,19 RUE VAUDETARD, 92130, ISSY-LES-MOULINEAUX,https://fr.parkindigo.com/parking/issy-les-moulineaux-92130/corentin-celton-92160300,tous,0,187,,4,1,,,,,,190,80034814600047,2.277431184,48.8265936,,,,,,,,,ouvrage,,
92040-P-008,Parking Hôtel de Ville,92040,60 RUE DU GENERAL LECLERC, 92130, ISSY-LES-MOULINEAUX,https://fr.parkindigo.com/parking/issy-les-moulineaux-92130/hotel-de-ville-92160200,tous,0,270,,6,2,,,,,,190,80034814600047,2.27407624,48.82478257,,,,,,,,,ouvrage,,
92040-P-039,Parking Camille Desmoulins,92040,56 RUE CAMILLE DESMOULINS, 92130, ISSY-LES-MOULINEAUX,https://fr.parkindigo.com/parking/issy-les-moulineaux-92130/camille-desmoulins-92160100,tous,0,176,,4,0,,,,,,190,80034814600047,2.265139184,48.83067604,,,,,,,,,ouvrage,,
92040-P-040,Parking Île Saint Germain,92040,169 QUAI DE STALINGRAD, 92130, ISSY-LES-MOULINEAUX,https://fr.parkindigo.com/parking/issy-les-moulineaux-92130/ile-saint-germain-92160500,tous,0,220,,5,8,,,,,,190,80034814600047,2.258828071,48.82514921,,,,,,,,,ouvrage,,
92040-P-045,Parking Val de Seine,92040,7 RUE ROUGET DE L'ISLE, 92130, ISSY-LES-MOULINEAUX,https://www.q-park.fr/fr/se-garer-chez-q-park/parkings-par-ville/issy-les-moulineaux/parking-val-de-seine,tous,0,290,,4,0,,,,,,190,37888823401562,2.262723971,48.82951779,,,,,,,,,ouvrage,,
92048-P-011,Parking Baudreuil,92048,RUE DE BAUDREUIL, 92190, MEUDON,,tous,0,24,,1,0,,,,,,N/A,80034814600047,2.237248467,48.80734833,,,,,,,,,enclos_en_surface,,
92048-P-023,Parking Terre Neuve,92048,RUE TERRE NEUVE, 92190, MEUDON,,tous,0,33,,1,,,,,,,220,80034814600047,2.235384351,48.80797085,,,,,,,,,enclos_en_surface,,
92048-P-031,Parking de la Place Centrale,92048,RUE BERNARD DELPUECH, 92190, MEUDON,https://fr.parkindigo.com/parking/meudon-la-foret-92360/place-centrale-92180100,tous,0,106,,2,3,,,,,,190,80034814600047,2.228719472,48.78737464,,,,,,,,,ouvrage,,
92048-P-032,Parking Marcel Allegot,92048,RUE MARCEL ALLEGOT, 92190, MEUDON,,tous,0,18,,1,0,,,,,,N/A,80034814600047,2.227685484,48.82136852,,,,,,,,,enclos_en_surface,,
92048-P-033,Parking Brimborion,92048,RUE HENRI SAVIGNAC, 92190, MEUDON,,tous,0,40,,1,0,,,,,,N/A,80034814600047,2.231905367,48.82199278,,,,,,,,,enclos_en_surface,,
92048-P-038,Parking du Centre d'Art et de Culture,92048,15 BOULEVARD DES NATIONS UNIES, 92190, MEUDON,,tous,0,25,,2,,,,,,,N/A,80034814600047,2.2361026,48.81359418,,,,,,,,,enclos_en_surface,,
92048-P-046,Parking l'Avant Seine,92048,5 RUE DU MARTIN PECHEUR, 92190, MEUDON,,tous,0,60,,1,4,,,,,,190,51254612800020,2.238572799,48.81992863,,,,,,,,,ouvrage,,
92072-P-001,Parking Théâtre - Europe,92072,10 RUE LECOINTRE, 92310, SEVRES,https://www.q-park-resa.fr/fr/parking/sevres/theatre-europe-175.html,tous,0,369,,8,3,,,,,,190,37888823401562,2.212396529,48.82346514,,,,,,,,,ouvrage,,
92072-P-006,Parking Gallardon,92072,PLACE GABRIEL PERI, 92310, SEVRES,https://www.q-park-resa.fr/fr/parking/sevres/gallardon-170.html,tous,0,58,,2,0,,,,,,190,37888823401562,2.206114694,48.82173262,,,,,,,,,ouvrage,,
92072-P-009,Parking Riocreux,92072,RUE RIOCREUX, 92310, SEVRES,,tous,0,17,,0,0,,,,,,N/A,37888823401562,2.199988154,48.82614995,,,,,,,,,enclos_en_surface,,
92072-P-014,Parking des Cent Gardes,92072,39-41 GRANDE RUE, 92310, SEVRES,https://www.q-park.fr/fr/se-garer-chez-q-park/parkings-par-ville/sevres/parking-cent-gardes,tous,0,118,,1,0,,,,,,190,37888823401562,2.218555841,48.82597728,,,,,,,,,ouvrage,,
92072-P-015,Parking Manufacture,92072,2 PLACE DE LA MANUFACTURE NATIONALE, 92310, SEVRES,https://www.q-park-resa.fr/fr/parking/sevres/manufacture-173.html,tous,0,58,,2,0,,,,,,N/A,37888823401562,2.223587228,48.82940169,,,,,,,,,enclos_en_surface,,
92072-P-016,Parking Brancas,92072,RUE BRANCAS, 92310, SEVRES,,tous,0,16,,0,0,,,,,,N/A,37888823401562,2.200939038,48.82603297,,,,,,,,,enclos_en_surface,,
92072-P-029,Parking du Marché,92072,2 TER AVENUE DE L'EUROPE, 92310, SEVRES,,tous,0,37,,,,,,,,,190,37888823401562,2.209639067,48.82356489,,,,,,,,,ouvrage,,
92072-P-030,Parking Troyon Passerelle de la Seine Musicale,92072,40 RUE TROYON, 92310, SEVRES,,tous,0,25,,1,,,,,,,N/A,37888823401562,2.229714889,48.82342178,,,,,,,,,enclos_en_surface,,
92072-P-036,Parking de l'Île Monsieur Sud,92072,ROUTE DE SAINT CLOUD, 92310, SEVRES,https://www.q-park-resa.fr/fr/parking/sevres/ile-monsieur-sud-172.html,tous,0,208,,2,0,,,,,,N/A,37888823401562,2.224870061,48.82918615,,,,,,,,,enclos_en_surface,,
92072-P-043,Parking de l'Île Monsieur Nord,92072,ROUTE DE SAINT CLOUD, 92310, SEVRES,https://www.q-park.fr/fr/se-garer-chez-q-park/parkings-par-ville/sevres/parking-ile-monsieur-nord,tous,0,69,,1,0,,,,,,N/A,37888823401562,2.222690729,48.83464578,,,,,,,,,enclos_en_surface,,
92075-P-034,Parking Saint-Rémy - République,92075,23 RUE ANTOINE FRATACCI, 92170, VANVES,https://www.vanves.fr/mobilite/stationnement/parkings-publics-332.html,tous,0,90,,0,0,,,,,,190,51254612800020,2.287778795,48.82162847,,,,,,,,,ouvrage,,
92075-P-035,Parking Jacques Cabourg,92075,RUE JACQUES CABOURG, 92170, VANVES,https://www.vanves.fr/mobilite/stationnement/parkings-publics-332.html,tous,0,75,,3,0,,,,,,190,51254612800020,2.287908991,48.82095798,,,,,,,,,ouvrage,,
92075-P-047,Parking Niwa,92075,16 RUE RENE COCHE, 92170, VANVES,,tous,0,46,,1,6,,,,,,190,51254612800020,2.289696238,48.81853358,,,,,,,,,ouvrage,,
92077-P-004,Parking Rue de Versailles,92077,RUE DE VERSAILLES, 92410, VILLE D'AVRAY,,tous,1,80,,0,0,,,,,,N/A,20005797400012,2.182205954,48.82215524,,,,,,,,,enclos_en_surface,,
92077-P-010,Parking Fausses-Reposes,92077,ROUTE DE VERSAILLES, 92410, VILLE D'AVRAY,,tous,1,57,,,,,,,,,N/A,20005797400012,2.157497959,48.81507065,,,,,,,,,enclos_en_surface,,
92077-P-021,Parking Malglaive,92077,12 RUE DE SEVRES, 92410, VILLE D'AVRAY,,tous,0,31,,1,0,,,,,,N/A,80034814600047,2.191035845,48.82612612,,,,,,,,,enclos_en_surface,,
92077-P-024,Parking Forêt de Fausses-Reposes,92077,ROUTE DES CERISIERS, 92410, VILLE D'AVRAY,,tous,1,24,,,,,,,,,N/A,20005797400012,2.173727763,48.82112031,,,,,,,,,enclos_en_surface,,
92077-P-026,Parking Maningue,92077,RUE DE SAINT CLOUD, 92410, VILLE D'AVRAY,,tous,0,15,,0,0,,,,,,N/A,80034814600047,2.188953026,48.82716576,,,,,,,,,enclos_en_surface,,
92077-P-041,Parking de la Fontaine du Roy,92077,6 RUE DE SAINT CLOUD, 92410, VILLE D'AVRAY,https://fr.parkindigo.com/parking/ville-d'avray-92410/fontaine-du-roy-92210200,tous,0,69,,2,0,,,,,,190,80034814600047,2.188755934,48.82756523,,,,,,,,,ouvrage,,
92077-P-044,Parking De Gaulle,92077,PLACE CHARLES DE GAULLE, 92410, VILLE D'AVRAY,,tous,0,82,,2,0,,,,,,N/A,80034814600047,2.189081062,48.82638053,,,,,,,,,enclos_en_surface,,
94080-P-156,MARIGNY CHATEAU,94080,10 cours Marigny, 94300, Vincennes,https://fr.parkindigo.com/parking/vincennes-94300/marigny-chateau-94120700,tous,0,598,30,11,4,24,0,0,36,0,190,72204380902081,2.4395373,48.8453536,tarif_special,1.65,3.30,4.95,6.60,14.85,,105,ouvrage,tarif PMR = 0,80 euros|le parc, propriete de la Ville de Paris, se situe a Vincennes,
